"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa"
0,0,0,0,0
0,3,0.0002579646,0.001907478,0.1008788
0,6,0.003153313,0.01058768,0.2432326
0,9,0.009233452,0.02233333,0.3795975
0,12,0.01691248,0.03413334,0.4961163
0,15,0.02475839,0.04446466,0.5912476
0,18,0.03193186,0.05282788,0.668068
0,21,0.03809134,0.05925442,0.7300891
0,24,0.04317919,0.06396945,0.7802561
0,27,0.04726439,0.06724078,0.8209186
0,30,0.0504592,0.06932157,0.8539329
0,33,0.05288195,0.07043282,0.8807806
0,36,0.05464294,0.07076173,0.9026367
0,39,0.05584006,0.07046419,0.920449
0,42,0.05655871,0.06966958,0.9349783
0,45,0.05687278,0.0684854,0.946837
0,48,0.05684635,0.06700058,0.9565222
0,51,0.05653505,0.06528942,0.9644357
0,54,0.05598735,0.06341375,0.9709032
0,57,0.05524567,0.06142513,0.9761916
0,60,0.05434715,0.05936662,0.9805166
0,63,0.05332432,0.05727399,0.9840543
0,66,0.05220565,0.05517675,0.9869485
0,69,0.05101598,0.05309904,0.9893168
0,72,0.04977683,0.05106028,0.9912548
0,75,0.04850672,0.04907574,0.9928409
0,78,0.04722141,0.04715707,0.9941391
0,81,0.04593412,0.04531271,0.9952018
0,84,0.04465576,0.04354833,0.9960716
0,87,0.04339514,0.0418672,0.9967837
0,90,0.0421592,0.04027058,0.9973667
0,93,0.04095321,0.03875811,0.9978439
0,96,0.03978103,0.03732811,0.9982346
0,99,0.0386453,0.0359779,0.9985546
0,102,0.0375476,0.03470403,0.9988165
0,105,0.03648869,0.03350258,0.9990309
0,108,0.03546867,0.03236938,0.9992064
0,111,0.03448718,0.03130015,0.9993501
0,114,0.03354346,0.03029063,0.9994678
0,117,0.03263645,0.02933664,0.9995641
0,120,0.03176492,0.02843417,0.999643
0,135,0.02789097,0.02457135,0.9998684
0,150,0.02469742,0.02153557,0.9999514
0,165,0.02203647,0.01908183,0.999982
0,180,0.01979447,0.01705477,0.9999933
0,195,0.01788554,0.01535204,0.9999975
0,210,0.0162442,0.01390259,0.999999
0,225,0.01482,0.01265485,0.9999996
0,240,0.01357366,0.01157018,0.9999999
0,255,0.01247434,0.01061894,0.9999999
0,270,0.01149768,0.009778068,1
0,285,0.0106243,0.009029417,1
0,300,0.009838701,0.008358573,1
0,315,0.009128371,0.007753995,1
0,330,0.008483159,0.007206379,1
0,345,0.007894755,0.006708154,1
0,360,0.007356301,0.006253115,1
0,375,0.006862092,0.005836134,1
0,390,0.006407333,0.00545293,1
0,405,0.005987957,0.005099895,1
0,420,0.005600486,0.004773965,1
0,435,0.005241924,0.004472517,1
0,450,0.004909663,0.004193284,1
0,465,0.004601416,0.003934285,1
0,480,0.00431516,0.003693782,1
0,495,0.004049097,0.003470235,1
0,510,0.00380162,0.003262273,1
0,525,0.003571275,0.003068663,1
0,540,0.003356752,0.002888295,1
0,555,0.003156858,0.002720162,1
0,570,0.002970505,0.002563348,1
0,585,0.002796705,0.002417024,1
0,600,0.00263455,0.002280428,1
0,615,0.002483202,0.002152861,1
0,630,0.002341893,0.002033677,1
0,645,0.002209911,0.001922284,1
0,660,0.002086599,0.001818133,1
0,675,0.00197135,0.001720717,1
0,690,0.001863603,0.001629569,1
0,705,0.001762836,0.001544255,1
0,720,0.001668569,0.001464373,1
0,735,0.001580352,0.00138955,1
0,750,0.001497769,0.00131944,1
0,765,0.001420436,0.001253721,1
0,780,0.001347993,0.001192095,1
0,795,0.001280108,0.001134285,1
0,810,0.00121647,0.001080033,1
0,825,0.001156791,0.001029097,1
0,840,0.001100804,0.0009812567,1
0,855,0.001048257,0.0009363017,1
0,870,0.0009989215,0.0008940411,1
0,885,0.0009525791,0.0008542936,1
0,900,0.0009090312,0.0008168935,1
0,915,0.0008680904,0.0007816846,1
0,930,0.0008295836,0.0007485226,1
0,945,0.0007933492,0.0007172728,1
0,960,0.0007592366,0.0006878095,1
0,975,0.0007271059,0.0006600162,1
0,990,0.000696826,0.0006337832,1
0,1005,0.000668276,0.0006090098,1
0,1020,0.0006413418,0.0005856009,1
0,1035,0.0006159189,0.0005634687,1
0,1050,0.0005919083,0.000542531,1
0,1065,0.0005692191,0.0005227114,1
0,1080,0.000547766,0.000503939,1
0,1095,0.0005274695,0.0004861473,1
0,1110,0.0005082557,0.0004692741,1
0,1125,0.0004900554,0.0004532615,1
0,1140,0.0004728049,0.0004380566,1
0,1155,0.0004564439,0.0004236091,1
0,1170,0.0004409165,0.0004098714,1
0,1185,0.0004261701,0.0003967991,1
0,1200,0.0004121567,0.0003843529,1
0,1215,0.0003988317,0.0003724959,1
0,1230,0.0003861521,0.0003611915,1
0,1245,0.0003740774,0.0003504038,1
0,1260,0.0003625707,0.0003401019,1
0,1275,0.0003516006,0.0003302634,1
0,1290,0.0003411358,0.0003208629,1
0,1305,0.0003311427,0.0003118662,1
0,1320,0.0003215919,0.0003032458,1
0,1335,0.0003124613,0.0002949905,1
0,1350,0.0003037277,0.0002870837,1
0,1365,0.0002953661,0.0002795,1
0,1380,0.0002873511,0.0002722104,1
0,1395,0.0002796618,0.0002651968,1
0,1410,0.0002722845,0.000258464,1
0,1425,0.0002652029,0.0002519926,1
0,1440,0.0002584035,0.0002457629,1
