"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa"
0,0,0,0,0
0,3,0.001021029,0.007597839,0.1004219
0,6,0.0127307,0.04303311,0.2428224
0,9,0.03784597,0.09225747,0.3792662
0,12,0.07028259,0.1430928,0.4958557
0,15,0.1042554,0.1890731,0.5910447
0,18,0.1362291,0.2278455,0.6679131
0,21,0.1646489,0.2592574,0.7299723
0,24,0.1891253,0.2840067,0.7801712
0,27,0.2098083,0.3030161,0.8208584
0,30,0.227049,0.3171905,0.8538941
0,33,0.2412445,0.3273355,0.8807569
0,36,0.2527752,0.3341392,0.9026273
0,39,0.2619831,0.3381791,0.9204512
0,42,0.2691679,0.3399357,0.9349896
0,45,0.2745895,0.3398084,0.9468561
0,48,0.2784729,0.3381286,0.9565472
0,51,0.2810133,0.3351727,0.9644654
0,54,0.2823804,0.3311711,0.9709375
0,57,0.2827224,0.3263168,0.9762292
0,60,0.2821695,0.3207719,0.9805565
0,63,0.280836,0.314673,0.9840963
0,66,0.2788235,0.3081359,0.9869925
0,69,0.2762218,0.3012583,0.9893621
0,72,0.2731108,0.2941238,0.9913013
0,75,0.2695623,0.2868036,0.9928883
0,78,0.2656403,0.2793587,0.9941873
0,81,0.2614024,0.2718419,0.9952506
0,84,0.2569005,0.2642984,0.996121
0,87,0.2521818,0.2567675,0.9968334
0,90,0.2472886,0.2492842,0.9974167
0,93,0.2422597,0.2418775,0.9978942
0,96,0.23713,0.2345738,0.9982852
0,99,0.2319314,0.2273959,0.9986053
0,102,0.2266929,0.2203636,0.9988673
0,105,0.2214409,0.2134943,0.9990819
0,108,0.2161992,0.2068028,0.9992576
0,111,0.2109894,0.2003018,0.9994014
0,114,0.2058308,0.1940017,0.9995192
0,117,0.2007407,0.187911,0.9996156
0,120,0.1957342,0.182036,0.9996946
0,135,0.1723454,0.1559796,0.9999201
0,150,0.1522107,0.1351897,1.000003
0,165,0.1353149,0.1187312,1.000034
0,180,0.121176,0.1055027,1.000045
0,195,0.1092455,0.09462612,1.000049
0,210,0.09906654,0.08549821,1.000051
0,225,0.09028736,0.07771165,1.000051
0,240,0.08263985,0.07098222,1.000052
0,255,0.0759178,0.06510331,1.000052
0,270,0.06996083,0.05991968,1.000052
0,285,0.06464302,0.055312,1.000052
0,300,0.0598647,0.05118701,1.000052
0,315,0.05554632,0.04747092,1.000052
0,330,0.05162383,0.04410474,1.000052
0,345,0.0480453,0.04104092,1.000052
0,360,0.0447682,0.03824071,1.000052
0,375,0.0417574,0.03567222,1.000052
