"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa"
0,0,0,0,0
0,3,0.002047853,0.01525642,0.1004147
0,6,0.02566034,0.08690656,0.2428048
0,9,0.07661044,0.1871507,0.3792384
0,12,0.1427954,0.291389,0.4958205
0,15,0.2125459,0.3864293,0.5910025
0,18,0.2786626,0.4673601,0.6678652
0,21,0.3379227,0.533728,0.7299197
0,24,0.3894594,0.586828,0.7801149
0,27,0.4335089,0.6284392,0.8207989
0,30,0.4707274,0.6603287,0.8538321
0,33,0.5018768,0.6840797,0.8806931
0,36,0.5276944,0.701052,0.9025621
0,39,0.5488469,0.7123899,0.9203852
0,42,0.5659211,0.7190491,0.9349228
0,45,0.5794272,0.7218252,0.9467884
0,48,0.5898087,0.7213825,0.9564787
0,51,0.5974512,0.7182758,0.9643964
0,54,0.6026915,0.712971,0.9708678
0,57,0.6058255,0.7058603,0.9761589
0,60,0.6071141,0.6972765,0.9804861
0,63,0.6067889,0.6875027,0.9840257
0,66,0.6050565,0.6767812,0.9869214
0,69,0.6021025,0.6653223,0.9892909
0,72,0.5980937,0.6533031,0.9912298
0,75,0.5931804,0.6408819,0.9928167
0,78,0.5874969,0.6281856,0.9941155
0,81,0.5811611,0.6153169,0.9951786
0,84,0.574271,0.6023463,0.9960489
0,87,0.5669048,0.5893157,0.9967613
0,90,0.5591168,0.5762293,0.9973445
0,93,0.5509453,0.5630899,0.9978219
0,96,0.5424188,0.5498945,0.9982128
0,99,0.5335674,0.5366592,0.9985328
0,102,0.5244282,0.5234168,0.9987948
0,105,0.5150455,0.5102104,0.9990093
0,108,0.5054678,0.497086,0.999185
0,111,0.4957437,0.484087,0.9993289
0,114,0.4859192,0.4712515,0.9994466
0,117,0.4760365,0.4586117,0.9995431
0,120,0.4661334,0.4461943,0.999622
0,135,0.4173653,0.388096,0.9998475
0,150,0.3718297,0.3376486,0.9999306
0,165,0.3311947,0.29531,0.9999612
0,180,0.2960289,0.2605373,0.9999725
0,195,0.2660138,0.2320507,0.9999767
0,210,0.2403821,0.2084164,0.9999782
0,225,0.2183269,0.1884674,0.9999788
0,240,0.1991723,0.1713651,0.999979
0,255,0.182388,0.1565176,0.9999791
0,270,0.1675611,0.1434953,0.9999791
0,285,0.1543673,0.1319741,0.9999792
0,300,0.1425493,0.121705,0.9999792
0,315,0.1319019,0.1124921,0.9999792
0,330,0.1222595,0.1041791,0.9999792
0,345,0.1134878,0.09664049,0.9999792
0,360,0.1054765,0.08977459,0.9999792
0,375,0.09813488,0.0834967,0.9999792
0,390,0.09138738,0.07773852,0.9999792
0,405,0.08517025,0.07244161,0.9999792
0,420,0.07942967,0.0675577,0.9999792
0,435,0.07411934,0.06304503,0.9999792
0,450,0.06919952,0.05886823,0.9999792
0,465,0.06463625,0.05499717,0.9999792
0,480,0.06039871,0.05140469,0.9999792
0,495,0.05645985,0.04806709,0.9999792
0,510,0.05279576,0.04496351,0.9999792
0,525,0.04938501,0.04207536,0.9999792
0,540,0.04620834,0.03938597,0.9999792
0,555,0.04324821,0.03688023,0.9999792
0,570,0.04048874,0.03454451,0.9999792
0,585,0.03791556,0.03236671,0.9999792
0,600,0.03551486,0.03033455,0.9999792
0,615,0.03327495,0.02843848,0.9999792
0,630,0.03118429,0.02666844,0.9999792
0,645,0.02923264,0.02501598,0.9999792
0,660,0.02741032,0.02347277,0.9999792
0,675,0.02570845,0.0220312,0.9999792
0,690,0.0241188,0.02068441,0.9999792
0,705,0.02263374,0.01942591,0.9999792
0,720,0.02124613,0.01824968,0.9999792
0,735,0.0199494,0.01715015,0.9999792
0,750,0.01873738,0.01612213,0.9999792
0,765,0.01760436,0.01516079,0.9999792
0,780,0.01654504,0.01426166,0.9999792
0,795,0.01555449,0.01342058,0.9999792
0,810,0.01462811,0.01263367,0.9999792
0,825,0.01376159,0.01189731,0.9999792
0,840,0.01295094,0.01120812,0.9999792
0,855,0.01219244,0.01056299,0.9999792
0,870,0.0114826,0.009958919,0.9999792
0,885,0.01081829,0.009393387,0.9999792
0,900,0.01019626,0.008863533,0.9999792
0,915,0.009613881,0.008367165,0.9999792
0,930,0.00906847,0.007902028,0.9999792
0,945,0.008557622,0.007466126,0.9999792
0,960,0.008079071,0.007057611,0.9999792
0,975,0.007630607,0.006674497,0.9999792
0,990,0.007210251,0.006315186,0.9999792
0,1005,0.006816199,0.005978079,0.9999792
0,1020,0.006446728,0.005661774,0.9999792
0,1035,0.006100158,0.00536493,0.9999792
0,1050,0.005775089,0.005086245,0.9999792
0,1065,0.00547006,0.004824616,0.9999792
0,1080,0.005183771,0.004578822,0.9999792
0,1095,0.004914967,0.004347877,0.9999792
0,1110,0.004662523,0.004130794,0.9999792
0,1125,0.004425406,0.003926676,0.9999792
0,1140,0.004202596,0.003734721,0.9999792
0,1155,0.003993181,0.003554153,0.9999792
0,1170,0.003796292,0.003384229,0.9999792
0,1185,0.003611124,0.003224266,0.9999792
0,1200,0.003436917,0.003073625,0.9999792
0,1215,0.003272968,0.00293171,0.9999792
0,1230,0.00311862,0.002797967,0.9999792
0,1245,0.00297326,0.002671878,0.9999792
0,1260,0.002836315,0.002552959,0.9999792
0,1275,0.002707249,0.002440758,0.9999792
0,1290,0.002585564,0.002334851,0.9999792
0,1305,0.002470791,0.002234844,0.9999792
0,1320,0.002362497,0.00214037,0.9999792
0,1335,0.002260273,0.002051082,0.9999792
0,1350,0.00216374,0.00196666,0.9999792
0,1365,0.002072539,0.001886801,0.9999792
0,1380,0.001986339,0.001811223,0.9999792
0,1395,0.001904827,0.001739662,0.9999792
0,1410,0.001827717,0.001671875,0.9999792
0,1425,0.001754737,0.001607632,0.9999792
0,1440,0.001685634,0.001546717,0.9999792
