"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Rifampicin|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Rifampicin|Fraction of oral drug mass absorbed into mucosa"
0,7758,9.263976E-05,0.04409922,8.769823E-05,0.04349593,0,1.043772
0,7761,9.215058E-05,0.04380981,8.726042E-05,0.04320547,0,1.043813
0,7764,9.166579E-05,0.04352315,8.682627E-05,0.04291777,0,1.043854
0,7767,9.118533E-05,0.04323921,8.639572E-05,0.0426328,0,1.043895
0,7770,9.070914E-05,0.04295795,8.596874E-05,0.04235053,0,1.043935
0,7773,9.023716E-05,0.04267935,8.554527E-05,0.04207093,0,1.043975
0,7776,8.976935E-05,0.04240338,8.512528E-05,0.04179396,0,1.044015
0,7779,8.930563E-05,0.04212999,8.470872E-05,0.0415196,0,1.044055
0,7782,8.884597E-05,0.04185918,8.429554E-05,0.04124782,0,1.044094
0,7785,8.83903E-05,0.04159089,8.388571E-05,0.04097858,0,1.044133
0,7788,8.793858E-05,0.04132511,8.347917E-05,0.04071185,0,1.044172
0,7791,8.749074E-05,0.0410618,8.307589E-05,0.04044762,0,1.04421
0,7794,8.704675E-05,0.04080094,8.267584E-05,0.04018584,0,1.044248
0,7797,8.660655E-05,0.04054251,8.227896E-05,0.0399265,0,1.044286
0,7800,8.617009E-05,0.04028646,8.188522E-05,0.03966955,0,1.044323
0,7803,8.573732E-05,0.04003278,8.149457E-05,0.03941499,0,1.044361
0,7806,8.53082E-05,0.03978144,8.110699E-05,0.03916278,0,1.044397
0,7809,8.488267E-05,0.0395324,8.072244E-05,0.03891288,0,1.044434
0,7812,8.446071E-05,0.03928566,8.034086E-05,0.03866529,0,1.04447
0,7815,8.404224E-05,0.03904117,7.996224E-05,0.03841997,0,1.044507
0,7818,8.362724E-05,0.03879892,7.958652E-05,0.0381769,0,1.044542
0,7821,8.321566E-05,0.03855888,7.921369E-05,0.03793604,0,1.044578
0,7824,8.280745E-05,0.03832103,7.884369E-05,0.03769739,0,1.044613
0,7827,8.240257E-05,0.03808534,7.84765E-05,0.03746091,0,1.044648
0,7830,8.200097E-05,0.03785178,7.811208E-05,0.03722658,0,1.044683
0,7833,8.160263E-05,0.03762034,7.775041E-05,0.03699437,0,1.044717
0,7836,8.120749E-05,0.03739099,7.739144E-05,0.03676427,0,1.044751
0,7839,8.081552E-05,0.03716371,7.703515E-05,0.03653625,0,1.044785
0,7842,8.042667E-05,0.03693848,7.668149E-05,0.03631028,0,1.044819
0,7845,8.004092E-05,0.03671527,7.633045E-05,0.03608635,0,1.044852
0,7848,7.965821E-05,0.03649406,7.598199E-05,0.03586444,0,1.044885
0,7851,7.927851E-05,0.03627484,7.563608E-05,0.03564451,0,1.044918
0,7854,7.890179E-05,0.03605757,7.529268E-05,0.03542656,0,1.044951
0,7857,7.8528E-05,0.03584224,7.495177E-05,0.03521055,0,1.044983
0,7860,7.815711E-05,0.03562883,7.461333E-05,0.03499648,0,1.045015
0,7863,7.778909E-05,0.03541731,7.427731E-05,0.03478431,0,1.045047
0,7866,7.74239E-05,0.03520767,7.39437E-05,0.03457404,0,1.045079
0,7869,7.70615E-05,0.03499989,7.361246E-05,0.03436562,0,1.04511
0,7872,7.670186E-05,0.03479394,7.328357E-05,0.03415906,0,1.045141
0,7875,7.634496E-05,0.03458982,7.295699E-05,0.03395433,0,1.045172
0,7878,7.599075E-05,0.03438749,7.263272E-05,0.03375141,0,1.045203
0,7881,7.56392E-05,0.03418694,7.231071E-05,0.03355027,0,1.045233
0,7884,7.529028E-05,0.03398816,7.199094E-05,0.03335091,0,1.045264
0,7887,7.494396E-05,0.03379112,7.167338E-05,0.03315331,0,1.045293
0,7890,7.46002E-05,0.0335958,7.135802E-05,0.03295744,0,1.045323
0,7893,7.425898E-05,0.03340219,7.104481E-05,0.03276329,0,1.045353
0,7896,7.392027E-05,0.03321027,7.073376E-05,0.03257084,0,1.045382
0,7899,7.358404E-05,0.03302002,7.042482E-05,0.03238007,0,1.045411
0,7902,7.325025E-05,0.03283143,7.011797E-05,0.03219096,0,1.04544
0,7905,7.291888E-05,0.03264447,6.981318E-05,0.03200351,0,1.045469
0,7908,7.258991E-05,0.03245914,6.951045E-05,0.03181769,0,1.045497
0,7911,7.22633E-05,0.03227541,6.920975E-05,0.03163348,0,1.045525
0,7914,7.193902E-05,0.03209327,6.891104E-05,0.03145086,0,1.045553
0,7917,7.161705E-05,0.0319127,6.861431E-05,0.03126984,0,1.045581
0,7920,7.129736E-05,0.03173368,6.831954E-05,0.03109038,0,1.045608
0,7923,0.0002015613,0.03155617,0.0009968345,0.03091214,0.1008787,1.045633
0,7926,0.001475219,0.03137972,0.004579938,0.03073424,0.2432329,1.045656
0,7929,0.00382987,0.03120407,0.008758914,0.03055723,0.379598,1.045679
0,7932,0.006466297,0.03102937,0.01238121,0.03038157,0.496116,1.045702
0,7935,0.008831255,0.0308559,0.01503143,0.03020748,0.5912499,1.045727
0,7938,0.01068449,0.03068387,0.01670449,0.03003512,0.6680689,1.045751
0,7941,0.0119924,0.03051342,0.0175588,0.02986455,0.730088,1.045777
0,7944,0.01281581,0.03034466,0.01778162,0.0296958,0.7802556,1.045803
0,7947,0.01324331,0.03017762,0.01754196,0.02952884,0.8209175,1.045829
0,7950,0.01336257,0.03001232,0.01697991,0.02936364,0.8539328,1.045855
0,7953,0.01325076,0.02984873,0.0162074,0.02920016,0.880779,1.045881
0,7956,0.01297257,0.02968683,0.01531184,0.02903832,0.9026358,1.045907
0,7959,0.01258079,0.02952656,0.0143599,0.02887807,0.9204487,1.045933
0,7962,0.01211749,0.02936786,0.01340082,0.02871936,0.9349779,1.045959
0,7965,0.01161538,0.02921068,0.0124693,0.02856212,0.9468371,1.045984
0,7968,0.01109905,0.02905498,0.01158817,0.0284063,0.9565222,1.04601
0,7971,0.01058619,0.02890069,0.01077077,0.02825187,0.9644354,1.046035
0,7974,0.01008882,0.02874777,0.01002323,0.02809877,0.9709034,1.046059
0,7977,0.009614456,0.02859619,0.009346463,0.02794698,0.9761917,1.046084
0,7980,0.009167171,0.0284459,0.008737825,0.02779646,0.9805166,1.046108
0,7983,0.00874856,0.02829688,0.008192527,0.0276472,0.9840543,1.046132
0,7986,0.008358532,0.0281491,0.007704653,0.02749917,0.9869486,1.046156
0,7989,0.007995917,0.02800254,0.007267911,0.02735235,0.9893169,1.046179
0,7992,0.007658941,0.02785718,0.006876113,0.02720673,0.9912552,1.046203
0,7995,0.007345536,0.027713,0.006523472,0.02706229,0.9928414,1.046226
0,7998,0.007053575,0.02756998,0.006204769,0.02691902,0.9941397,1.046248
0,8001,0.006781019,0.02742812,0.005915418,0.02677692,0.9952023,1.046271
0,8004,0.006525971,0.0272874,0.005651448,0.02663597,0.9960721,1.046293
0,8007,0.006286709,0.02714782,0.005409458,0.02649615,0.9967842,1.046316
0,8010,0.006061705,0.02700935,0.005186563,0.02635747,0.997367,1.046338
0,8013,0.005849615,0.026872,0.004980331,0.02621991,0.9978442,1.04636
0,8016,0.005649263,0.02673575,0.004788716,0.02608347,0.9982349,1.046381
0,8019,0.005459622,0.02660059,0.004609997,0.02594812,0.9985547,1.046403
0,8022,0.005279796,0.02646652,0.004442725,0.02581388,0.9988165,1.046424
0,8025,0.005109004,0.02633353,0.004285679,0.02568072,0.9990309,1.046445
0,8028,0.004946556,0.02620161,0.004137821,0.02554865,0.9992065,1.046466
0,8031,0.004791847,0.02607074,0.00399827,0.02541764,0.9993502,1.046487
0,8034,0.004644337,0.02594093,0.003866271,0.0252877,0.9994678,1.046508
0,8037,0.004503547,0.02581217,0.003741171,0.02515881,0.9995642,1.046528
0,8040,0.004369044,0.02568443,0.003622408,0.02503096,0.9996431,1.046549
0,8043,0.00424044,0.02555773,0.003509486,0.02490415,0.9997077,1.046569
0,8046,0.004117379,0.02543204,0.003401973,0.02477838,0.9997606,1.046589
0,8049,0.00399954,0.02530737,0.003299484,0.02465361,0.9998039,1.046609
0,8052,0.003886624,0.0251837,0.003201677,0.02452986,0.9998394,1.046628
0,8055,0.00377836,0.02506102,0.003108246,0.02440711,0.9998685,1.046648
0,8058,0.003674494,0.02493932,0.003018913,0.02428536,0.9998922,1.046668
0,8061,0.003574793,0.0248186,0.002933428,0.02416459,0.9999117,1.046687
0,8064,0.003479039,0.02469885,0.002851562,0.02404479,0.9999276,1.046706
0,8067,0.003387027,0.02458006,0.002773105,0.02392596,0.9999408,1.046725
0,8070,0.003298568,0.02446222,0.002697866,0.0238081,0.9999514,1.046744
0,8073,0.003213484,0.02434532,0.002625666,0.02369118,0.9999602,1.046763
0,8076,0.003131607,0.02422936,0.002556343,0.0235752,0.9999674,1.046781
0,8079,0.00305278,0.02411432,0.002489742,0.02346015,0.9999732,1.0468
0,8082,0.002976855,0.0240002,0.002425723,0.02334603,0.9999781,1.046818
0,8085,0.002903694,0.02388699,0.002364151,0.02323283,0.999982,1.046836
0,8088,0.002833163,0.02377468,0.002304905,0.02312054,0.9999853,1.046854
0,8091,0.00276514,0.02366326,0.002247867,0.02300914,0.9999879,1.046872
0,8094,0.002699506,0.02355273,0.002192929,0.02289864,0.9999901,1.04689
0,8097,0.002636153,0.02344308,0.002139989,0.02278902,0.9999918,1.046908
0,8100,0.002574973,0.02333429,0.00208895,0.02268028,0.9999933,1.046925
0,8103,0.00251587,0.02322637,0.002039721,0.0225724,0.9999945,1.046942
0,8106,0.002458747,0.0231193,0.001992217,0.02246538,0.9999955,1.04696
0,8109,0.002403518,0.02301308,0.001946359,0.02235922,0.9999963,1.046977
0,8112,0.002350098,0.02290769,0.001902069,0.0222539,0.999997,1.046994
0,8115,0.002298406,0.02280313,0.001859275,0.02214942,0.9999975,1.047011
0,8118,0.002248368,0.0226994,0.001817911,0.02204577,0.999998,1.047028
0,8121,0.00219991,0.02259649,0.00177791,0.02194293,0.9999983,1.047044
0,8124,0.002152967,0.02249438,0.001739213,0.02184092,0.9999986,1.047061
0,8127,0.002107472,0.02239307,0.001701763,0.0217397,0.9999989,1.047077
0,8130,0.002063365,0.02229256,0.001665503,0.02163929,0.999999,1.047093
0,8133,0.002020587,0.02219283,0.001630382,0.02153968,0.9999992,1.04711
0,8136,0.001979083,0.02209388,0.001596353,0.02144084,0.9999993,1.047126
0,8139,0.001938801,0.0219957,0.001563366,0.02134278,0.9999995,1.047142
0,8142,0.00189969,0.02189829,0.00153138,0.0212455,0.9999996,1.047157
0,8145,0.001861703,0.02180164,0.001500351,0.02114898,0.9999996,1.047173
0,8148,0.001824796,0.02170574,0.00147024,0.02105321,0.9999997,1.047189
0,8151,0.001788924,0.02161058,0.001441009,0.0209582,0.9999998,1.047204
0,8154,0.001754049,0.02151616,0.001412622,0.02086393,0.9999998,1.047219
0,8157,0.001720129,0.02142248,0.001385045,0.02077039,0.9999998,1.047235
0,8160,0.00168713,0.02132952,0.001358246,0.02067759,0.9999999,1.04725
0,8163,0.001655015,0.02123727,0.001332194,0.02058551,0.9999999,1.047265
0,8166,0.001623751,0.02114574,0.001306859,0.02049414,0.9999999,1.04728
0,8169,0.001593306,0.02105491,0.001282213,0.02040349,0.9999999,1.047294
0,8172,0.00156365,0.02096478,0.001258231,0.02031354,0.9999999,1.047309
0,8175,0.001534754,0.02087535,0.001234886,0.02022429,0.9999999,1.047324
0,8178,0.001506591,0.0207866,0.001212155,0.02013573,0.9999999,1.047338
0,8181,0.001479133,0.02069853,0.001190014,0.02004785,0.9999999,1.047353
0,8184,0.001452357,0.02061114,0.001168443,0.01996065,0.9999999,1.047367
0,8187,0.001426237,0.02052441,0.001147419,0.01987413,1,1.047381
0,8190,0.001400752,0.02043835,0.001126924,0.01978828,1,1.047395
0,8193,0.001375879,0.02035294,0.001106938,0.01970308,1,1.047409
0,8196,0.001351597,0.02026818,0.001087443,0.01961854,1,1.047423
0,8199,0.001327886,0.02018407,0.001068422,0.01953465,1,1.047437
0,8202,0.001304729,0.02010059,0.001049859,0.0194514,1,1.047451
0,8205,0.001282106,0.02001775,0.001031737,0.01936879,1,1.047464
0,8208,0.001260001,0.01993554,0.001014043,0.01928682,1,1.047478
0,8211,0.001238396,0.01985395,0.0009967625,0.01920546,1,1.047491
0,8214,0.001217276,0.01977297,0.0009798805,0.01912473,1,1.047504
0,8217,0.001196625,0.01969261,0.0009633846,0.01904462,1,1.047518
0,8220,0.00117643,0.01961285,0.0009472627,0.01896511,1,1.047531
0,8223,0.001156676,0.01953369,0.0009315022,0.01888621,1,1.047544
0,8226,0.001137349,0.01945512,0.0009160921,0.01880791,1,1.047557
0,8229,0.001118437,0.01937715,0.0009010213,0.0187302,1,1.04757
0,8232,0.001099928,0.01929976,0.0008862792,0.01865308,1,1.047582
0,8235,0.001081809,0.01922295,0.000871856,0.01857655,1,1.047595
0,8238,0.00106407,0.01914671,0.0008577419,0.01850059,1,1.047608
0,8241,0.0010467,0.01907104,0.0008439277,0.0184252,1,1.04762
0,8244,0.001029688,0.01899594,0.0008304047,0.01835038,1,1.047632
0,8247,0.001013023,0.01892139,0.0008171638,0.01827613,1,1.047645
0,8250,0.0009966969,0.0188474,0.0008041971,0.01820243,1,1.047657
0,8253,0.0009806999,0.01877396,0.0007914971,0.01812929,1,1.047669
0,8256,0.0009650237,0.01870106,0.0007790565,0.01805669,1,1.047681
0,8259,0.0009496589,0.0186287,0.0007668677,0.01798464,1,1.047693
0,8262,0.000934597,0.01855688,0.000754923,0.01791313,1,1.047705
0,8265,0.0009198308,0.01848559,0.0007432169,0.01784214,1,1.047717
0,8268,0.0009053532,0.01841482,0.0007317432,0.01777169,1,1.047729
0,8271,0.0008911569,0.01834457,0.0007204959,0.01770177,1,1.04774
0,8274,0.000877233,0.01827484,0.0007094674,0.01763236,1,1.047752
0,8277,0.0008635759,0.01820562,0.0006986531,0.01756347,1,1.047763
0,8280,0.0008501793,0.01813691,0.0006880478,0.01749509,1,1.047775
0,8283,0.0008370373,0.0180687,0.0006776467,0.01742721,1,1.047786
0,8286,0.0008241423,0.01800098,0.0006674432,0.01735984,1,1.047797
0,8289,0.0008114887,0.01793377,0.0006574329,0.01729296,1,1.047809
0,8292,0.0007990713,0.01786704,0.0006476113,0.01722658,1,1.04782
0,8295,0.0007868846,0.0178008,0.0006379739,0.01716069,1,1.047831
0,8298,0.0007749229,0.01773504,0.0006285163,0.01709528,1,1.047842
0,8301,0.0007631805,0.01766975,0.0006192333,0.01703035,1,1.047853
0,8304,0.0007516529,0.01760494,0.0006101215,0.01696589,1,1.047863
0,8307,0.0007403353,0.0175406,0.0006011768,0.01690191,1,1.047874
0,8310,0.0007292231,0.01747672,0.0005923955,0.0168384,1,1.047885
0,8313,0.0007183109,0.0174133,0.0005837732,0.01677535,1,1.047896
0,8316,0.0007075947,0.01735034,0.0005753067,0.01671276,1,1.047906
0,8319,0.0006970704,0.01728783,0.0005669924,0.01665062,1,1.047917
0,8322,0.0006867339,0.01722577,0.0005588271,0.01658894,1,1.047927
0,8325,0.0006765806,0.01716416,0.0005508072,0.0165277,1,1.047937
0,8328,0.0006666068,0.01710298,0.0005429293,0.01646691,1,1.047948
0,8331,0.0006568088,0.01704224,0.0005351907,0.01640656,1,1.047958
0,8334,0.000647183,0.01698194,0.0005275883,0.01634665,1,1.047968
0,8337,0.0006377258,0.01692206,0.0005201193,0.01628716,1,1.047978
0,8340,0.0006284331,0.01686262,0.0005127804,0.01622811,1,1.047988
0,8343,0.0006193021,0.01680359,0.0005055692,0.01616948,1,1.047998
0,8346,0.0006103293,0.01674498,0.0004984829,0.01611127,1,1.048008
0,8349,0.0006015118,0.01668679,0.0004915192,0.01605348,1,1.048018
0,8352,0.0005928456,0.016629,0.0004846749,0.0159961,1,1.048027
0,8355,0.0005843281,0.01657163,0.0004779478,0.01593914,1,1.048037
0,8358,0.0005759562,0.01651466,0.0004713356,0.01588258,1,1.048047
0,8361,0.0005677273,0.01645809,0.000464836,0.01582642,1,1.048056
0,8364,0.0005596385,0.01640192,0.0004584467,0.01577066,1,1.048066
0,8367,0.0005516873,0.01634614,0.0004521658,0.0157153,1,1.048075
0,8370,0.000543871,0.01629075,0.0004459912,0.01566033,1,1.048084
0,8373,0.0005361864,0.01623575,0.0004399201,0.01560576,1,1.048094
0,8376,0.0005286307,0.01618113,0.0004339503,0.01555157,1,1.048103
0,8379,0.0005212019,0.01612689,0.0004280804,0.01549776,1,1.048112
0,8382,0.0005138979,0.01607303,0.0004223084,0.01544433,1,1.048121
0,8385,0.0005067161,0.01601955,0.0004166326,0.01539127,1,1.04813
0,8388,0.0004996546,0.01596643,0.0004110513,0.01533859,1,1.048139
0,8391,0.0004927113,0.01591368,0.0004055629,0.01528628,1,1.048148
0,8394,0.0004858835,0.0158613,0.0004001652,0.01523434,1,1.048157
0,8397,0.0004791684,0.01580928,0.0003948559,0.01518276,1,1.048166
0,8400,0.0004725645,0.01575761,0.0003896338,0.01513154,1,1.048175
0,8403,0.0004660699,0.0157063,0.0003844976,0.01508068,1,1.048184
0,8406,0.0004596825,0.01565534,0.0003794456,0.01503017,1,1.048192
0,8409,0.0004534006,0.01560474,0.0003744762,0.01498001,1,1.048201
0,8412,0.0004472222,0.01555447,0.0003695881,0.0149302,1,1.04821
0,8415,0.0004411455,0.01550455,0.0003647797,0.01488074,1,1.048218
0,8418,0.000435168,0.01545498,0.0003600492,0.01483162,1,1.048226
0,8421,0.0004292884,0.01540573,0.0003553953,0.01478284,1,1.048235
0,8424,0.0004235049,0.01535683,0.0003508167,0.01473439,1,1.048243
0,8427,0.0004178156,0.01530825,0.000346312,0.01468628,1,1.048252
0,8430,0.0004122188,0.01526,0.0003418798,0.0146385,1,1.04826
0,8433,0.0004067128,0.01521208,0.0003375186,0.01459104,1,1.048268
0,8436,0.000401296,0.01516448,0.0003332273,0.01454391,1,1.048276
0,8439,0.0003959671,0.0151172,0.0003290049,0.01449711,1,1.048284
0,8442,0.0003907244,0.01507024,0.00032485,0.01445062,1,1.048293
0,8445,0.0003855663,0.0150236,0.0003207613,0.01440445,1,1.048301
0,8448,0.0003804911,0.01497727,0.0003167375,0.01435859,1,1.048308
0,8451,0.0003754975,0.01493124,0.0003127776,0.01431305,1,1.048316
0,8454,0.0003705839,0.01488553,0.0003088803,0.01426781,1,1.048324
0,8457,0.0003657488,0.01484011,0.0003050446,0.01422288,1,1.048332
0,8460,0.0003609911,0.014795,0.0003012693,0.01417826,1,1.04834
0,8463,0.0003563096,0.01475019,0.0002975537,0.01413393,1,1.048348
0,8466,0.0003517028,0.01470568,0.0002938965,0.0140899,1,1.048355
0,8469,0.0003471692,0.01466145,0.0002902967,0.01404617,1,1.048363
0,8472,0.0003427078,0.01461753,0.0002867533,0.01400273,1,1.048371
0,8475,0.0003383171,0.01457389,0.0002832653,0.01395959,1,1.048378
0,8478,0.0003339961,0.01453053,0.0002798318,0.01391673,1,1.048386
0,8481,0.0003297434,0.01448746,0.0002764518,0.01387415,1,1.048393
0,8484,0.000325558,0.01444468,0.0002731245,0.01383186,1,1.048401
0,8487,0.0003214387,0.01440217,0.0002698488,0.01378986,1,1.048408
0,8490,0.0003173844,0.01435994,0.000266624,0.01374813,1,1.048415
0,8493,0.000313394,0.01431798,0.0002634492,0.01370667,1,1.048423
0,8496,0.0003094663,0.0142763,0.0002603235,0.01366549,1,1.04843
0,8499,0.0003056004,0.01423489,0.0002572461,0.01362458,1,1.048437
0,8502,0.0003017952,0.01419374,0.0002542162,0.01358395,1,1.048444
0,8505,0.0002980495,0.01415286,0.0002512329,0.01354357,1,1.048452
0,8508,0.0002943625,0.01411225,0.0002482955,0.01350347,1,1.048459
0,8511,0.000290733,0.01407189,0.0002454031,0.01346362,1,1.048466
0,8514,0.0002871602,0.01403179,0.0002425551,0.01342404,1,1.048473
0,8517,0.0002836431,0.01399195,0.0002397507,0.01338471,1,1.04848
0,8520,0.0002801808,0.01395237,0.0002369891,0.01334564,1,1.048487
0,8523,0.0002767723,0.01391304,0.0002342697,0.01330683,1,1.048494
0,8526,0.0002734167,0.01387396,0.0002315918,0.01326826,1,1.0485
0,8529,0.0002701133,0.01383512,0.0002289545,0.01322995,1,1.048507
0,8532,0.000266861,0.01379654,0.0002263573,0.01319188,1,1.048514
0,8535,0.000263659,0.01375819,0.0002237995,0.01315406,1,1.048521
0,8538,0.0002605065,0.01372009,0.0002212805,0.01311648,1,1.048527
0,8541,0.0002574027,0.01368223,0.0002187996,0.01307914,1,1.048534
0,8544,0.0002543467,0.01364461,0.0002163561,0.01304204,1,1.048541
0,8547,0.0002513378,0.01360722,0.0002139495,0.01300518,1,1.048547
0,8550,0.0002483751,0.01357007,0.0002115791,0.01296856,1,1.048554
0,8553,0.0002454579,0.01353315,0.0002092444,0.01293216,1,1.048561
0,8556,0.0002425854,0.01349646,0.0002069446,0.012896,1,1.048567
0,8559,0.0002397568,0.01346,0.0002046793,0.01286007,1,1.048573
0,8562,0.0002369715,0.01342376,0.0002024478,0.01282437,1,1.04858
0,8565,0.0002342286,0.01338775,0.0002002495,0.01278889,1,1.048586
0,8568,0.0002315275,0.01335196,0.0001980839,0.01275363,1,1.048593
0,8571,0.0002288674,0.01331639,0.0001959505,0.0127186,1,1.048599
0,8574,0.0002262479,0.01328104,0.000193849,0.01268378,1,1.048605
0,8577,0.0002236683,0.01324591,0.0001917787,0.01264919,1,1.048612
0,8580,0.0002211278,0.01321099,0.000189739,0.01261481,1,1.048618
0,8583,0.0002186258,0.01317629,0.0001877295,0.01258065,1,1.048624
0,8586,0.0002161615,0.0131418,0.0001857496,0.01254669,1,1.04863
0,8589,0.0002137344,0.01310752,0.0001837989,0.01251295,1,1.048636
0,8592,0.0002113439,0.01307344,0.0001818768,0.01247942,1,1.048642
0,8595,0.0002089892,0.01303958,0.0001799828,0.01244609,1,1.048648
0,8598,0.0002066699,0.01300591,0.0001781165,0.01241297,1,1.048655
0,8601,0.0002043852,0.01297245,0.0001762774,0.01238006,1,1.048661
0,8604,0.0002021346,0.0129392,0.000174465,0.01234735,1,1.048667
0,8607,0.0001999176,0.01290614,0.0001726789,0.01231483,1,1.048672
0,8610,0.0001977341,0.01287328,0.0001709191,0.01228252,1,1.048678
0,8613,0.0001955831,0.01284061,0.0001691849,0.0122504,1,1.048684
0,8616,0.000193464,0.01280814,0.0001674757,0.01221848,1,1.04869
0,8619,0.0001913765,0.01277587,0.0001657912,0.01218675,1,1.048696
0,8622,0.0001893198,0.01274378,0.000164131,0.01215522,1,1.048702
0,8625,0.0001872937,0.01271189,0.0001624947,0.01212387,1,1.048708
0,8628,0.0001852974,0.01268018,0.0001608819,0.01209272,1,1.048713
0,8631,0.0001833305,0.01264866,0.0001592921,0.01206175,1,1.048719
0,8634,0.0001813925,0.01261733,0.0001577251,0.01203097,1,1.048725
0,8637,0.000179483,0.01258618,0.0001561803,0.01200037,1,1.04873
0,8640,0.0001776014,0.01255521,0.0001546575,0.01196996,1,1.048736
0,8643,0.0001757475,0.01252442,0.0001531565,0.01193972,1,1.048742
0,8646,0.0001739208,0.01249381,0.0001516769,0.01190967,1,1.048747
0,8649,0.0001721208,0.01246338,0.0001502182,0.0118798,1,1.048753
0,8652,0.0001703471,0.01243313,0.0001487801,0.0118501,1,1.048758
0,8655,0.0001685991,0.01240305,0.0001473623,0.01182058,1,1.048764
0,8658,0.0001668766,0.01237314,0.0001459645,0.01179123,1,1.048769
0,8661,0.000165179,0.01234341,0.0001445863,0.01176205,1,1.048775
0,8664,0.000163506,0.01231384,0.0001432275,0.01173305,1,1.04878
0,8667,0.0001618572,0.01228445,0.0001418877,0.01170421,1,1.048786
0,8670,0.0001602321,0.01225522,0.0001405665,0.01167555,1,1.048791
0,8673,0.0001586304,0.01222616,0.0001392638,0.01164705,1,1.048796
0,8676,0.0001570518,0.01219727,0.0001379792,0.01161871,1,1.048802
0,8679,0.0001554959,0.01216854,0.0001367124,0.01159055,1,1.048807
0,8682,0.0001539622,0.01213997,0.0001354632,0.01156254,1,1.048812
0,8685,0.0001524505,0.01211156,0.0001342313,0.01153469,1,1.048817
0,8688,0.0001509604,0.01208331,0.0001330163,0.01150701,1,1.048823
0,8691,0.0001494915,0.01205522,0.0001318181,0.01147948,1,1.048828
0,8694,0.0001480435,0.01202729,0.0001306363,0.01145211,1,1.048833
0,8697,0.000146616,0.01199951,0.0001294707,0.0114249,1,1.048838
0,8700,0.0001452088,0.01197189,0.000128321,0.01139784,1,1.048843
0,8703,0.0001438214,0.01194442,0.000127187,0.01137094,1,1.048848
0,8706,0.0001424537,0.0119171,0.0001260685,0.01134419,1,1.048854
0,8709,0.0001411051,0.01188994,0.0001249651,0.01131759,1,1.048859
0,8712,0.0001397756,0.01186292,0.0001238766,0.01129114,1,1.048864
0,8715,0.0001384647,0.01183605,0.0001228029,0.01126484,1,1.048869
0,8718,0.0001371722,0.01180933,0.0001217437,0.01123869,1,1.048874
0,8721,0.0001358977,0.01178276,0.0001206987,0.01121268,1,1.048879
0,8724,0.000134641,0.01175633,0.0001196677,0.01118682,1,1.048884
0,8727,0.0001334018,0.01173004,0.0001186505,0.0111611,1,1.048888
0,8730,0.0001321797,0.01170389,0.0001176469,0.01113552,1,1.048893
0,8733,0.0001309746,0.01167789,0.0001166566,0.01111009,1,1.048898
0,8736,0.0001297861,0.01165203,0.0001156795,0.0110848,1,1.048903
0,8739,0.000128614,0.01162631,0.0001147153,0.01105964,1,1.048908
0,8742,0.000127458,0.01160072,0.0001137638,0.01103463,1,1.048913
0,8745,0.0001263178,0.01157527,0.0001128248,0.01100975,1,1.048918
0,8748,0.0001251933,0.01154996,0.0001118983,0.01098501,1,1.048922
0,8751,0.0001240842,0.01152478,0.0001109839,0.0109604,1,1.048927
0,8754,0.0001229902,0.01149973,0.0001100814,0.01093592,1,1.048932
0,8757,0.0001219111,0.01147482,0.0001091907,0.01091158,1,1.048937
0,8760,0.0001208466,0.01145004,0.0001083116,0.01088737,1,1.048941
0,8763,0.0001197965,0.01142538,0.0001074438,0.01086329,1,1.048946
0,8766,0.0001187606,0.01140086,0.0001065873,0.01083934,1,1.048951
0,8769,0.0001177386,0.01137647,0.0001057418,0.01081552,1,1.048955
0,8772,0.0001167303,0.0113522,0.0001049072,0.01079183,1,1.04896
0,8775,0.0001157355,0.01132806,0.0001040832,0.01076826,1,1.048965
0,8778,0.000114754,0.01130404,0.0001032697,0.01074482,1,1.048969
0,8781,0.0001137856,0.01128015,0.0001024666,0.0107215,1,1.048974
0,8784,0.0001128301,0.01125638,0.0001016738,0.01069831,1,1.048978
0,8787,0.0001118873,0.01123274,0.000100891,0.01067523,1,1.048983
0,8790,0.0001109569,0.01120921,0.0001001181,0.01065228,1,1.048987
0,8793,0.0001100389,0.01118581,9.935489E-05,0.01062945,1,1.048992
0,8796,0.0001091329,0.01116252,9.860128E-05,0.01060674,1,1.048996
0,8799,0.0001082388,0.01113935,9.78571E-05,0.01058415,1,1.049001
0,8802,0.0001073564,0.0111163,9.71222E-05,0.01056167,1,1.049005
0,8805,0.0001064855,0.01109337,9.639643E-05,0.01053931,1,1.04901
0,8808,0.0001056259,0.01107055,9.567966E-05,0.01051707,1,1.049014
0,8811,0.0001047775,0.01104785,9.497174E-05,0.01049494,1,1.049019
0,8814,0.00010394,0.01102526,9.427253E-05,0.01047292,1,1.049023
0,8817,0.0001031134,0.01100278,9.358193E-05,0.01045102,1,1.049027
0,8820,0.0001022974,0.01098041,9.28998E-05,0.01042923,1,1.049031
