"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa"
0,0,0,0,0
0,3,0.0003872649,0.0028649,0.1008787
0,6,0.004746777,0.01596116,0.2432328
0,9,0.01395281,0.03382505,0.3795974
0,12,0.02566601,0.05194828,0.496116
0,15,0.03774024,0.0680081,0.5912471
0,18,0.04889836,0.08121096,0.668069
0,21,0.05860478,0.0915653,0.7300887
0,24,0.06675132,0.09937982,0.7802562
0,27,0.07342359,0.1050338,0.8209173
0,30,0.07877538,0.1088901,0.8539341
0,33,0.08297255,0.1112673,0.8807775
0,36,0.08617076,0.1124358,0.9026363
0,39,0.08850905,0.1126222,0.9204487
0,42,0.09010855,0.1120133,0.9349779
0,45,0.09107421,0.1107652,0.9468374
0,48,0.09149691,0.1090072,0.9565225
0,51,0.09145573,0.1068472,0.9644353
0,54,0.09101965,0.1043757,0.970904
0,57,0.09024917,0.1016684,0.9761918
0,60,0.08919762,0.09878957,0.9805166
0,63,0.08791219,0.0957932,0.9840543
0,66,0.08643477,0.09272522,0.9869485
0,69,0.0848026,0.08962447,0.9893168
0,72,0.08304883,0.08652379,0.9912548
0,75,0.08120291,0.08345081,0.9928409
0,78,0.07929096,0.08042853,0.9941392
0,81,0.077336,0.07747583,0.9952019
0,84,0.07535817,0.07460794,0.9960718
0,87,0.07337495,0.07183668,0.9967838
0,90,0.07140127,0.06917085,0.9973667
0,93,0.06944969,0.06661651,0.997844
0,96,0.06753055,0.06417721,0.9982347
0,99,0.06565214,0.06185433,0.9985546
0,102,0.06382088,0.05964739,0.9988164
0,105,0.0620415,0.05755433,0.9990308
0,108,0.06031728,0.0555719,0.9992063
0,111,0.05865023,0.05369584,0.9993501
0,114,0.05704127,0.05192121,0.9994677
0,117,0.05549047,0.05024264,0.9995641
0,120,0.05399722,0.0486545,0.999643
0,135,0.0473426,0.04187666,0.9998684
0,150,0.04185973,0.03659538,0.9999514
0,165,0.0373036,0.03236109,0.999982
0,180,0.03347511,0.02888346,0.9999933
0,195,0.0302229,0.02597397,0.9999975
0,210,0.02743219,0.02350442,0.999999
0,225,0.02501494,0.02138328,0.9999996
0,240,0.02290285,0.01954267,0.9999999
0,255,0.02104247,0.01793091,0.9999999
0,270,0.01939164,0.01650798,1
0,285,0.01791688,0.01524244,1
0,300,0.01659147,0.01410942,1
0,315,0.01539385,0.01308902,1
0,330,0.0143066,0.01216526,1
0,345,0.01331546,0.01132512,1
0,360,0.0124087,0.010558,1
0,375,0.01157657,0.009855126,1
0,390,0.0108109,0.009209192,1
0,405,0.01010478,0.008614065,1
0,420,0.009452301,0.008064548,1
0,435,0.008848402,0.007556198,1
0,450,0.00828867,0.007085178,1
0,465,0.007769245,0.006648147,1
0,480,0.007286723,0.006242176,1
0,495,0.006838079,0.005864674,1
0,510,0.006420609,0.005513335,1
0,525,0.006031883,0.005186095,1
0,540,0.005669706,0.004881096,1
0,555,0.005332087,0.004596659,1
0,570,0.005017204,0.004331249,1
0,585,0.0047234,0.004083474,1
0,600,0.004449148,0.003852051,1
0,615,0.004193047,0.00363581,1
0,630,0.003953815,0.003433677,1
0,645,0.003730264,0.00324466,1
0,660,0.0035213,0.003067846,1
0,675,0.003325908,0.002902388,1
0,690,0.003143149,0.002747501,1
0,705,0.00297215,0.002602459,1
0,720,0.002812104,0.002466589,1
0,735,0.002662261,0.002339266,1
0,750,0.002521927,0.002219909,1
0,765,0.002390456,0.002107984,1
0,780,0.002267247,0.002002985,1
0,795,0.002151739,0.001904447,1
0,810,0.002043418,0.001811947,1
0,825,0.001941796,0.001725068,1
0,840,0.001846421,0.00164343,1
0,855,0.001756893,0.001566731,1
0,870,0.001672796,0.00149458,1
0,885,0.001593756,0.001426651,1
0,900,0.001519504,0.001362841,1
0,915,0.00144967,0.001302691,1
0,930,0.001383964,0.001246035,1
0,945,0.001322136,0.001192635,1
0,960,0.00126392,0.001142307,1
0,975,0.001209078,0.00109482,1
0,990,0.001157392,0.001050001,1
0,1005,0.001108656,0.001007676,1
0,1020,0.00106268,0.0009676889,1
0,1035,0.001019286,0.0009298889,1
0,1050,0.0009783068,0.0008941359,1
0,1065,0.0009395898,0.0008603026,1
0,1080,0.0009029877,0.0008282654,1
0,1095,0.0008683689,0.0007979139,1
0,1110,0.0008356011,0.0007691371,1
0,1125,0.0008045707,0.0007418399,1
0,1140,0.0007751658,0.0007159282,1
0,1155,0.0007472858,0.0006913175,1
0,1170,0.000720837,0.000667929,1
0,1185,0.0006957266,0.000645685,1
0,1200,0.000671877,0.0006245198,1
0,1215,0.0006492128,0.0006043701,1
0,1230,0.0006276544,0.0005851691,1
0,1245,0.0006071428,0.0005668668,1
0,1260,0.0005876154,0.0005494106,1
0,1275,0.0005690071,0.0005327455,1
0,1290,0.0005512695,0.0005168307,1
0,1305,0.00053435,0.0005016217,1
0,1320,0.0005181972,0.0004870752,1
0,1335,0.0005027698,0.0004731563,1
0,1350,0.0004880242,0.0004598279,1
0,1365,0.0004739199,0.000447056,1
0,1380,0.0004604224,0.0004348112,1
0,1395,0.0004474954,0.0004230627,1
0,1410,0.0004351069,0.0004117834,1
0,1425,0.0004232284,0.0004009491,1
0,1440,0.0004118296,0.0003905342,1
