"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,147,0,0.6422236,1.304136,0.01840886,0.00550129,0,0.68353,1.384908,0.02034333,0.007455033,0,0,0.9350606,0,0
0,150,0,0.6460643,1.286666,0.01853767,0.005597402,0,0.6868446,1.364767,0.02045756,0.007575192,0,0,0.935244,0,0
0,153,0,0.6495151,1.268905,0.01865521,0.005693035,0,0.6897659,1.344375,0.0205598,0.007694394,0,0,0.9354264,0,0
0,156,0,0.6525919,1.250918,0.0187618,0.005788095,0,0.6923103,1.323797,0.02065043,0.007812511,0,0,0.9356081,0,0
0,159,0,0.6553099,1.232761,0.0188578,0.005882488,0,0.6944933,1.303095,0.02072984,0.007929416,0,0,0.9357894,0,0
0,162,0,0.6576837,1.214487,0.01894353,0.005976121,0,0.6963299,1.282319,0.0207984,0.008044982,0,0,0.9359706,0,0
0,165,0,0.6597275,1.196144,0.01901935,0.006068903,0,0.6978347,1.261521,0.02085649,0.008159088,0,0,0.9361518,0,0
0,168,0,0.6614548,1.177773,0.01908558,0.006160744,0,0.6990216,1.240744,0.02090449,0.008271615,0,0,0.9363332,0,0
0,171,0,0.6628789,1.159416,0.01914255,0.006251558,0,0.6999042,1.220027,0.02094277,0.008382447,0,0,0.936515,0,0
0,174,0,0.6640125,1.141106,0.01919059,0.006341259,0,0.7004955,1.199408,0.02097169,0.008491473,0,0,0.9366973,0,0
0,177,0,0.6648678,1.122876,0.01923003,0.006429765,0,0.7008083,1.178918,0.02099161,0.008598586,0,0,0.9368801,0,0
0,180,0,0.6654568,1.104756,0.01926119,0.006516997,0,0.7008547,1.158588,0.02100291,0.008703682,0,0,0.9370635,0,0
0,183,0,0.665791,1.086769,0.01928439,0.006602878,0,0.7006465,1.138442,0.02100592,0.008806664,0,0,0.9372476,0,0
0,186,0,0.6658814,1.068941,0.01929994,0.006687335,0,0.7001953,1.118505,0.021001,0.00890744,0,0,0.9374324,0,0
0,189,0,0.6657389,1.051292,0.01930816,0.006770299,0,0.6995122,1.098796,0.02098849,0.009005923,0,0,0.937618,0,0
0,192,0,0.665374,1.03384,0.01930935,0.006851705,0,0.698608,1.079336,0.02096874,0.00910203,0,0,0.9378044,0,0
0,195,0,0.6647969,1.016601,0.01930382,0.00693149,0,0.6974933,1.060139,0.02094208,0.009195686,0,0,0.9379916,0,0
0,198,0,0.6640173,0.9995908,0.01929187,0.007009597,0,0.696178,1.041219,0.02090883,0.009286823,0,0,0.9381797,0,0
0,201,0,0.6630449,0.9828209,0.01927378,0.007085972,0,0.6946722,1.02259,0.02086932,0.009375376,0,0,0.9383687,0,0
0,204,0,0.6618889,0.9663028,0.01924986,0.007160567,0,0.6929855,1.004262,0.02082388,0.009461287,0,0,0.9385586,0,0
0,207,0,0.6605584,0.9500456,0.01922038,0.007233335,0,0.6911272,0.9862423,0.02077279,0.009544509,0,0,0.9387494,0,0
0,210,0,0.6590622,0.9340577,0.01918562,0.007304238,0,0.6891064,0.96854,0.02071639,0.009624993,0,0,0.9389411,0,0
0,213,0,0.6574088,0.9183457,0.01914586,0.007373238,0,0.6869318,0.9511606,0.02065495,0.009702705,0,0,0.9391338,0,0
0,216,0,0.6556064,0.9029152,0.01910136,0.007440306,0,0.684612,0.9341091,0.02058878,0.009777613,0,0,0.9393274,0,0
0,219,0,0.6536633,0.8877706,0.0190524,0.007505414,0,0.6821554,0.9173892,0.02051815,0.009849691,0,0,0.9395218,0,0
0,222,0,0.6515871,0.8729154,0.01899921,0.00756854,0,0.67957,0.9010036,0.02044335,0.009918923,0,0,0.9397173,0,0
0,225,0,0.6493855,0.8583522,0.01894206,0.007629667,0,0.6768637,0.8849541,0.02036464,0.009985295,0,0,0.9399136,0,0
0,228,0,0.6470659,0.8440828,0.01888119,0.007688783,0,0.6740441,0.8692416,0.02028229,0.0100488,0,0,0.940111,0,0
0,231,0,0.6446354,0.8301079,0.01881683,0.007745878,0,0.6711186,0.8538661,0.02019655,0.01010945,0,0,0.9403092,0,0
0,234,0,0.6421012,0.816428,0.01874921,0.00780095,0,0.6680944,0.8388271,0.02010767,0.01016724,0,0,0.9405084,0,0
0,237,0,0.6394698,0.8030425,0.01867857,0.007853997,0,0.6649784,0.8241232,0.02001588,0.01022218,0,0,0.9407085,0,0
0,240,0,0.636748,0.7899507,0.01860512,0.007905025,0,0.6617773,0.8097526,0.01992143,0.0102743,0,0,0.9409096,0,0
0,243,0.0001212299,0.6339419,0.7771509,0.01852906,0.007954042,0.0009316916,0.6584978,0.7957131,0.01982454,0.01032361,0.1008788,0,0.9411115,0,0
0,246,0.001695755,0.631058,0.7646412,0.0184506,0.008001061,0.005959049,0.6551461,0.7820016,0.01972542,0.01037016,0.2432332,0,0.9413143,0,0
0,249,0.005458099,0.6281021,0.7524191,0.01836995,0.008046099,0.01380104,0.6517284,0.7686147,0.01962428,0.01041396,0.3795977,0,0.9415174,0,0
0,252,0.01075776,0.6250799,0.7404819,0.01828728,0.008089174,0.02267215,0.6482506,0.7555487,0.01952132,0.01045507,0.4961151,0,0.9417204,0,0
0,255,0.01674947,0.6219972,0.7288262,0.01820279,0.00813031,0.0313974,0.6447183,0.7427992,0.01941674,0.01049351,0.5912464,0,0.9419235,0,0
0,258,0.02280247,0.6188593,0.7174484,0.01811665,0.008169534,0.03937394,0.6411371,0.7303617,0.01931072,0.01052935,0.6680673,0,0.9421266,0,0
0,261,0.02855433,0.6156714,0.7063445,0.01802903,0.008206875,0.0463798,0.6375123,0.7182316,0.01920344,0.01056262,0.7300882,0,0.9423297,0,0
0,264,0.03383727,0.6124385,0.6955106,0.01794009,0.008242366,0.05238973,0.6338488,0.7064037,0.01909507,0.0105934,0.7802562,0,0.9425328,0,0
0,267,0.0385965,0.6091654,0.6849425,0.01784999,0.008276042,0.05746726,0.6301518,0.6948732,0.01898578,0.01062172,0.8209182,0,0.942736,0,0
0,270,0.04283564,0.605857,0.6746356,0.01775888,0.008307938,0.06171023,0.6264258,0.6836346,0.01887571,0.01064766,0.8539329,0,0.9429392,0,0
0,273,0.04658518,0.6025174,0.6645855,0.0176669,0.008338097,0.06522375,0.6226754,0.6726826,0.01876501,0.01067127,0.8807791,0,0.9431424,0,0
0,276,0.04988654,0.5991511,0.6547875,0.01757419,0.008366559,0.06810831,0.6189048,0.6620117,0.01865383,0.01069263,0.9026359,0,0.9433457,0,0
0,279,0.05278325,0.5957623,0.6452369,0.01748088,0.008393366,0.07045426,0.6151183,0.6516163,0.0185423,0.0107118,0.9204488,0,0.943549,0,0
0,282,0.05531713,0.5923548,0.6359288,0.01738708,0.008418564,0.07234054,0.6113198,0.6414908,0.01843055,0.01072885,0.9349781,0,0.9437524,0,0
0,285,0.05752655,0.5889325,0.6268583,0.01729293,0.008442198,0.07383487,0.6075132,0.6316295,0.01831871,0.01074384,0.9468372,0,0.9439559,0,0
0,288,0.05944594,0.5854989,0.6180204,0.01719853,0.008464316,0.07499488,0.603702,0.6220266,0.01820687,0.01075686,0.9565222,0,0.9441594,0,0
0,291,0.06110588,0.5820576,0.6094103,0.01710399,0.008484966,0.07586934,0.5998897,0.6126764,0.01809516,0.01076797,0.9644355,0,0.944363,0,0
0,294,0.06253333,0.5786118,0.6010228,0.01700941,0.008504196,0.07649949,0.5960796,0.6035731,0.01798367,0.01077724,0.9709034,0,0.9445667,0,0
0,297,0.06375211,0.5751647,0.592853,0.01691489,0.008522056,0.0769202,0.5922748,0.5947111,0.0178725,0.01078476,0.9761917,0,0.9447704,0,0
0,300,0.06478325,0.5717193,0.584896,0.01682051,0.008538595,0.07716102,0.5884783,0.5860846,0.01776175,0.01079058,0.9805166,0,0.9449742,0,0
0,303,0.06564536,0.5682786,0.5771466,0.01672635,0.008553864,0.07724706,0.584693,0.5776879,0.01765149,0.0107948,0.9840543,0,0.9451782,0,0
0,306,0.066355,0.564845,0.5696,0.01663251,0.008567913,0.0771997,0.5809214,0.5695153,0.01754182,0.01079747,0.9869485,0,0.9453822,0,0
0,309,0.06692692,0.5614213,0.5622512,0.01653906,0.00858079,0.07703725,0.5771661,0.5615614,0.01743279,0.01079868,0.9893168,0,0.9455863,0,0
0,312,0.06737432,0.5580098,0.5550953,0.01644606,0.008592547,0.0767754,0.5734295,0.5538205,0.01732448,0.01079849,0.9912548,0,0.9457905,0,0
0,315,0.06770904,0.5546129,0.5481275,0.01635358,0.008603232,0.07642769,0.5697137,0.5462871,0.01721697,0.01079697,0.9928409,0,0.9459947,0,0
0,318,0.06794177,0.5512326,0.541343,0.01626169,0.008612894,0.0760058,0.566021,0.5389559,0.01711029,0.0107942,0.9941391,0,0.9461992,0,0
0,321,0.06808214,0.5478711,0.5347371,0.01617043,0.008621583,0.07551991,0.5623532,0.5318215,0.01700452,0.01079025,0.9952017,0,0.9464037,0,0
0,324,0.06813888,0.5445303,0.5283051,0.01607987,0.008629344,0.07497885,0.5587122,0.5248787,0.01689971,0.01078517,0.9960716,0,0.9466083,0,0
0,327,0.06811994,0.5412118,0.5220425,0.01599005,0.008636227,0.07439036,0.5550997,0.5181223,0.01679589,0.01077905,0.9967836,0,0.946813,0,0
0,330,0.06803253,0.5379174,0.5159445,0.01590102,0.008642274,0.07376121,0.5515173,0.5115473,0.01669312,0.01077193,0.9973665,0,0.947018,0,0
0,333,0.06788321,0.5346487,0.5100069,0.01581282,0.008647533,0.07309738,0.5479664,0.5051485,0.01659142,0.0107639,0.9978437,0,0.9472229,0,0
0,336,0.067678,0.5314071,0.5042253,0.01572548,0.008652048,0.07240412,0.5444485,0.4989212,0.01649085,0.010755,0.9982345,0,0.947428,0,0
0,339,0.0674224,0.5281938,0.4985952,0.01563905,0.00865586,0.07168608,0.5409647,0.4928605,0.01639142,0.01074529,0.9985543,0,0.9476333,0,0
0,342,0.06712143,0.5250102,0.4931127,0.01555355,0.008659013,0.07094739,0.5375162,0.4869617,0.01629318,0.01073484,0.9988163,0,0.9478387,0,0
0,345,0.0667797,0.5218573,0.4877734,0.01546901,0.008661546,0.07019169,0.534104,0.4812202,0.01619614,0.0107237,0.9990306,0,0.9480442,0,0
0,348,0.06640142,0.5187362,0.4825734,0.01538546,0.0086635,0.06942225,0.5307291,0.4756316,0.01610032,0.01071193,0.9992062,0,0.9482499,0,0
0,351,0.06599049,0.5156479,0.4775086,0.01530292,0.008664912,0.06864196,0.5273923,0.4701913,0.01600575,0.01069958,0.99935,0,0.9484556,0,0
0,354,0.06555044,0.5125932,0.4725753,0.01522142,0.008665819,0.0678534,0.5240944,0.4648951,0.01591244,0.01068669,0.9994677,0,0.9486616,0,0
0,357,0.06508455,0.5095728,0.4677696,0.01514096,0.008666257,0.06705888,0.5208361,0.4597388,0.01582041,0.01067332,0.9995641,0,0.9488677,0,0
0,360,0.06459581,0.5065874,0.4630878,0.01506156,0.008666261,0.06626043,0.5176178,0.4547182,0.01572967,0.01065951,0.999643,0,0.9490739,0,0
0,363,0.06408698,0.5036377,0.4585264,0.01498324,0.008665863,0.06545991,0.5144401,0.4498295,0.01564022,0.01064531,0.9997076,0,0.9492803,0,0
0,366,0.06356058,0.5007241,0.4540817,0.014906,0.008665097,0.06465895,0.5113035,0.4450685,0.01555207,0.01063076,0.9997605,0,0.9494868,0,0
0,369,0.06301893,0.4978472,0.4497503,0.01482986,0.008663991,0.06385899,0.5082083,0.4404316,0.01546524,0.0106159,0.9998038,0,0.9496935,0,0
0,372,0.06246415,0.4950072,0.445529,0.01475483,0.008662576,0.06306134,0.5051548,0.4359151,0.01537972,0.01060077,0.9998394,0,0.9499004,0,0
0,375,0.0618982,0.4922045,0.4414143,0.01468089,0.008660878,0.06226715,0.5021433,0.4315152,0.01529551,0.01058541,0.9998684,0,0.9501074,0,0
0,378,0.06132286,0.4894394,0.4374032,0.01460807,0.008658926,0.06147745,0.4991737,0.4272285,0.01521261,0.01056984,0.9998922,0,0.9503145,0,0
0,381,0.06073977,0.4867121,0.4334925,0.01453636,0.008656745,0.06069314,0.4962463,0.4230517,0.01513102,0.01055412,0.9999117,0,0.9505219,0,0
0,384,0.06015042,0.4840226,0.4296792,0.01446576,0.008654358,0.05991501,0.4933611,0.4189812,0.01505074,0.01053826,0.9999276,0,0.9507294,0,0
0,387,0.05955618,0.4813712,0.4259604,0.01439627,0.008651788,0.05914378,0.4905182,0.415014,0.01497175,0.01052229,0.9999407,0,0.950937,0,0
0,390,0.0589583,0.4787577,0.4223332,0.01432788,0.008649059,0.05838005,0.4877173,0.4111468,0.01489406,0.01050626,0.9999514,0,0.9511449,0,0
0,393,0.05835793,0.4761823,0.4187949,0.0142606,0.00864619,0.05762438,0.4849585,0.4073767,0.01481766,0.01049017,0.9999602,0,0.9513529,0,0
0,396,0.05775608,0.4736447,0.4153427,0.01419441,0.008643202,0.05687721,0.4822415,0.4037006,0.01474253,0.01047406,0.9999674,0,0.9515611,0,0
0,399,0.05715372,0.4711451,0.411974,0.01412931,0.00864011,0.05613895,0.4795662,0.4001156,0.01466866,0.01045795,0.9999732,0,0.9517694,0,0
0,402,0.05655169,0.4686831,0.4086863,0.01406529,0.008636937,0.05540994,0.4769323,0.3966189,0.01459605,0.01044185,0.9999781,0,0.951978,0,0
0,405,0.05595078,0.4662586,0.405477,0.01400234,0.008633696,0.05469046,0.4743397,0.3932079,0.01452469,0.01042581,0.999982,0,0.9521866,0,0
0,408,0.05535166,0.4638715,0.4023439,0.01394046,0.008630401,0.05398075,0.4717878,0.3898799,0.01445455,0.01040982,0.9999853,0,0.9523956,0,0
0,411,0.05475499,0.4615214,0.3992846,0.01387963,0.00862707,0.05328101,0.4692765,0.3866324,0.01438562,0.01039391,0.9999879,0,0.9526046,0,0
0,414,0.05416134,0.4592081,0.3962967,0.01381985,0.008623715,0.05259137,0.4668054,0.3834628,0.0143179,0.0103781,0.9999901,0,0.9528138,0,0
0,417,0.0535712,0.4569312,0.3933782,0.01376109,0.008620349,0.05191197,0.4643741,0.3803687,0.01425136,0.0103624,0.9999918,0,0.9530233,0,0
0,420,0.05298503,0.4546905,0.3905269,0.01370336,0.008616983,0.05124287,0.4619821,0.3773479,0.01418599,0.01034682,0.9999933,0,0.9532328,0,0
0,423,0.05240325,0.4524856,0.3877407,0.01364663,0.008613629,0.05058412,0.4596291,0.374398,0.01412177,0.01033138,0.9999945,0,0.9534426,0,0
0,426,0.05182621,0.4503161,0.3850176,0.01359089,0.008610297,0.04993577,0.4573145,0.3715169,0.01405869,0.01031609,0.9999955,0,0.9536526,0,0
0,429,0.05125422,0.4481817,0.3823557,0.01353613,0.008606996,0.0492978,0.455038,0.3687024,0.01399673,0.01030096,0.9999963,0,0.9538627,0,0
0,432,0.05068758,0.4460818,0.3797531,0.01348233,0.008603735,0.04867019,0.4527989,0.3659525,0.01393588,0.010286,0.999997,0,0.9540731,0,0
0,435,0.05012651,0.4440161,0.3772081,0.01342949,0.008600522,0.04805291,0.4505969,0.3632652,0.0138761,0.01027122,0.9999975,0,0.9542836,0,0
0,438,0.04957123,0.4419841,0.3747187,0.01337758,0.008597365,0.04744588,0.4484313,0.3606386,0.0138174,0.01025662,0.9999979,0,0.9544943,0,0
0,441,0.04902193,0.4399854,0.3722833,0.01332658,0.00859427,0.04684905,0.4463018,0.3580708,0.01375974,0.01024222,0.9999983,0,0.9547052,0,0
0,444,0.04847874,0.4380195,0.3699004,0.01327649,0.008591242,0.04626231,0.4442076,0.35556,0.0137031,0.01022802,0.9999986,0,0.9549162,0,0
0,447,0.04794181,0.4360859,0.3675682,0.01322729,0.00858829,0.04568557,0.4421483,0.3531045,0.01364749,0.01021403,0.9999989,0,0.9551275,0,0
0,450,0.04741122,0.4341841,0.3652852,0.01317897,0.008585416,0.04511872,0.4401233,0.3507025,0.01359286,0.01020025,0.999999,0,0.955339,0,0
0,453,0.04688707,0.4323136,0.3630499,0.0131315,0.008582625,0.04456163,0.438132,0.3483524,0.01353921,0.01018668,0.9999992,0,0.9555506,0,0
0,456,0.04636941,0.430474,0.3608609,0.01308487,0.008579922,0.04401418,0.436174,0.3460526,0.01348651,0.01017333,0.9999993,0,0.9557624,0,0
0,459,0.0458583,0.4286647,0.3587167,0.01303907,0.00857731,0.04347623,0.4342486,0.3438016,0.01343475,0.01016021,0.9999995,0,0.9559744,0,0
0,462,0.04535376,0.4268851,0.356616,0.01299407,0.008574792,0.04294764,0.4323552,0.341598,0.0133839,0.01014731,0.9999996,0,0.9561866,0,0
0,465,0.0448558,0.4251349,0.3545575,0.01294987,0.008572371,0.04242825,0.4304932,0.3394402,0.01333396,0.01013463,0.9999996,0,0.956399,0,0
0,468,0.04436443,0.4234134,0.3525399,0.01290645,0.00857005,0.04191792,0.4286622,0.3373269,0.01328489,0.01012219,0.9999997,0,0.9566116,0,0
0,471,0.04387964,0.4217202,0.350562,0.01286378,0.00856783,0.04141648,0.4268615,0.3352567,0.01323669,0.01010997,0.9999998,0,0.9568243,0,0
0,474,0.0434014,0.4200547,0.3486225,0.01282187,0.008565712,0.0409238,0.4250906,0.3332283,0.01318933,0.01009798,0.9999998,0,0.9570373,0,0
0,477,0.04292969,0.4184165,0.3467204,0.01278068,0.008563699,0.0404397,0.4233488,0.3312405,0.0131428,0.01008622,0.9999998,0,0.9572504,0,0
0,480,0.04246446,0.4168049,0.3448545,0.0127402,0.008561791,0.03996401,0.4216357,0.3292921,0.01309708,0.01007469,0.9999999,0,0.9574637,0,0
0,483,0.04200568,0.4152195,0.3430237,0.01270043,0.008559989,0.03949658,0.4199505,0.3273819,0.01305215,0.01006338,0.9999999,0,0.9576772,0,0
0,486,0.04155327,0.4136598,0.3412269,0.01266134,0.008558294,0.03903724,0.4182929,0.3255087,0.01300798,0.01005231,0.9999999,0,0.9578909,0,0
0,489,0.04110719,0.4121252,0.3394633,0.01262291,0.008556705,0.03858584,0.4166622,0.3236714,0.01296458,0.01004146,0.9999999,0,0.9581047,0,0
0,492,0.04066737,0.4106153,0.3377317,0.01258514,0.008555222,0.0381422,0.4150579,0.321869,0.01292191,0.01003083,0.9999999,0,0.9583188,0,0
0,495,0.04023374,0.4091295,0.3360313,0.01254801,0.008553846,0.03770616,0.4134794,0.3201005,0.01287997,0.01002043,0.9999999,0,0.958533,0,0
0,498,0.03980622,0.4076673,0.3343611,0.0125115,0.008552576,0.03727757,0.4119262,0.3183648,0.01283873,0.01001024,0.9999999,0,0.9587474,0,0
