"Time [h]","Avg [mg/l]"
132,7.736943E-05
132.08,0.001431335
132.17,0.005647969
132.25,0.009052224
132.33,0.01040619
132.5,0.01040619
132.75,0.008007738
133.08,0.005918762
133.17,0.0055706
133.25,0.005261122
133.33,0.004874275
133.5,0.004332689
133.75,0.003636364
134,0.003249516
134.5,0.002553191
135,0.002243714
135.5,0.001740812
136,0.001431335
137,0.001083172
138,0.0008123791
139,0.0006576402
140,0.0005802708
