"Time [h]","Avg [mg/l]","Var [mg/l]"
166.25,0.003579545,0.001875
166.5,0.003579545,0.001193182
167,0.002556818,0.0006818182
167.5,0.001363636,0.000852273
168,0.001022727,0.0003409094
