"Time [h]","Avg [mg/l]","Var [mg/l]"
132.25,0.02857978,1.90735E-09
132.5,0.03386706,0.0005772781
132.75,0.02334544,0.02033237
133,0.01453772,0.003888548
133.25,0.01109241,0.003699551
133.5,0.008904593,0.002970217
133.75,0.007780228,0.002420693
134,0.006683517,0.002381015
134.5,0.006251137,0.003962828
135,0.004691641,0.00223352
135.5,0.003964251,0.001412427
136,0.00340683,0.001372965
138,0.001736584,0.001248729
140,0.001200623,0.0007946161
