"Time [h]","Avg [mg/l]","Var [mg/l]"
144.0833,0.1664172,0.05287027
144.1667,0.03930701,0.00348241
144.3333,0.02571214,0.002878325
144.5,0.0191032,0.003059471
144.6667,0.01578181,0.002143069
145,0.01197681,0.001626373
145.5,0.007508895,0.001389441
146,0.005347005,0.0008563514
148,0.001930698,0.0003092111
150,0.0007588996,0.0002411004
152,0.0002983008,0.0001774936
154,0.0001718,0.0001141046
