"Time [h]","Avg [mg/l]","Var [mg/l]"
132.0833,0.07333056,0.02489056
132.25,0.03458279,0.008400042
132.5,0.025059,0.00728182
133,0.01710648,0.004970922
133.5,0.009420918,0.004645912
134,0.008770113,0.002976836
134.5,0.004946528,0.0009711517
135,0.003850279,0.0013069
