"Time [h]","Avg [mg/l]","Var [mg/l]"
146.25,0.005134239,0.004432637
146.5,0.003708469,0.002659582
146.75,0.002814615,NaN
147,0.002098066,NaN
147.5,0.001728509,NaN
148,0.001181646,NaN
149,0.0006204227,NaN
150,0.0005908229,NaN
151,0.0003839177,NaN
152,0.0001773055,NaN
