"Time [h]","Avg [mg/l]","Var [mg/l]"
146,5E-05,NaN
146.25,0.002927381,0.002589438
146.5,0.003060806,0.002521295
146.75,0.002035798,0.001022147
147,0.001487791,NaN
147.5,0.001345871,NaN
148,0.0008632354,NaN
149,0.0003747871,NaN
150,0.0002954656,NaN
151,0.0001477328,NaN
152,0.0001363756,NaN
