"Time [h]","Avg [mg/l]"
120.25,0.01416216
120.5,0.01078158
121.05,0.006247625
121.1167,0.005939787
121.8167,0.003963446
122.05,0.003141607
122.55,0.003139376
123.05,0.002116674
124.0333,0.001561674
