"Time [h]","Avg [mg/l]"
108,0.06661198
108.08,0.01798876
108.17,0.01268082
108.33,0.009673684
108.5,0.008169871
108.75,0.006746292
109,0.006521905
109.17,0.006377112
109.25,0.005761923
109.5,0.005207179
109.75,0.004600803
110,0.004111183
110.5,0.003395775
111,0.002901513
111.5,0.002479148
112,0.00200203
113,0.001711804
114,0.001367809
115,0.001169544
116,0.0009451271
