"Time [h]","Avg [mg/l]"
108,0.05383334
108.08,0.0226216
108.17,0.01525366
108.33,0.01100436
108.5,0.00868711
108.75,0.007173741
109,0.00559972
109.17,0.004947394
109.25,0.004624201
109.5,0.003861865
109.75,0.003411987
110,0.00304865
110.5,0.002379732
111,0.002055694
111.5,0.001622815
112,0.001340107
113,0.001022775
114,0.0007462093
115,0.0006592816
