"Time [h]","Avg [mg/l]","Var [mg/l]"
144.1667,0.0005556222,0.0005690969
144.3333,0.00253345,0.00317319
144.5,0.001688022,0.001254214
144.6667,0.001583201,0.001296827
145,0.001363235,0.001773803
145.5,0.0006592126,0.0007635494
146,0.0003120323,0.0002678516
147,0.0001299239,7.35856E-05
148,8.294563E-05,3.891035E-05
150,6.282664E-05,NaN
